Timestamp,FPS,Confidence
17:10:25.890,20,0.8652
17:10:25.938,21,0.8912
17:10:25.972,31,0.8994
17:10:26.019,20,0.8934
17:10:26.067,21,0.8939
17:10:26.099,32,0.8958
17:10:26.148,20,0.8914
17:10:26.203,21,0.8735
17:10:26.252,20,0.8252
17:10:26.279,31,0.7688
17:10:26.327,20,0.6132
17:10:26.373,21,0.6305
17:10:26.408,31,0.7875
17:10:26.453,20,0.8195
17:10:26.502,21,0.8514
17:10:26.534,31,0.8691
17:10:26.577,20,0.8820
17:10:26.626,21,0.8696
17:10:26.659,31,0.8542
17:10:26.708,20,0.8661
17:10:26.758,20,0.8816
17:10:26.803,20,0.8764
17:10:26.837,32,0.8303
17:10:26.883,20,0.8500
17:10:26.916,30,0.8306
17:10:26.965,21,0.7901
17:10:27.012,20,0.8579
17:10:27.058,20,0.6143
17:10:27.092,31,0.6939
17:10:27.139,20,0.8687
17:10:27.187,21,0.8617
17:10:27.223,31,0.8404
17:10:27.269,20,0.8606
17:10:27.317,20,0.8983
17:10:27.347,31,0.8307
17:10:27.396,20,0.8428
17:10:27.445,20,0.7200
17:10:27.480,31,0.8028
17:10:27.526,21,0.8604
17:10:27.570,20,0.8671
17:10:27.603,30,0.8383
17:10:27.652,21,0.8574
17:10:27.699,20,0.9170
17:10:27.749,20,0.9085
17:10:27.779,31,0.9040
17:10:27.829,20,0.9121
17:10:27.875,20,0.9288
17:10:27.909,30,0.9238
17:10:27.958,20,0.9279
17:10:28.007,20,0.9295
17:10:28.036,31,0.9372
17:10:28.082,20,0.9400
17:10:28.132,20,0.9350
17:10:28.163,31,0.9343
17:10:28.213,20,0.9430
17:10:28.259,20,0.9263
17:10:28.293,30,0.9248
17:10:28.341,21,0.9408
17:10:28.389,20,0.9306
17:10:28.438,20,0.9265
17:10:28.467,32,0.9068
17:10:28.515,20,0.9256
17:10:28.549,30,0.9351
17:10:28.596,21,0.9360
17:10:28.644,20,0.9316
17:10:28.691,20,0.9307
17:10:28.723,30,0.9332
17:10:28.772,20,0.9357
17:10:28.821,21,0.9443
17:10:28.853,31,0.9407
17:10:28.898,20,0.9416
17:10:28.947,20,0.9435
17:10:28.980,31,0.9472
17:10:29.030,20,0.9431
17:10:29.076,20,0.9393
17:10:29.107,31,0.9435
17:10:29.155,20,0.9377
17:10:29.204,20,0.9472
17:10:29.237,32,0.9468
17:10:29.286,20,0.9444
17:10:29.334,20,0.9347
17:10:29.379,20,0.9243
17:10:29.413,31,0.9281
17:10:29.460,20,0.9292
17:10:29.511,20,0.9307
17:10:29.546,31,0.9448
17:10:29.590,20,0.9419
17:10:29.635,21,0.9412
17:10:29.669,30,0.9438
17:10:29.715,20,0.9393
17:10:29.764,20,0.9504
17:10:29.796,31,0.9483
17:10:29.846,20,0.9261
17:10:29.890,20,0.9032
17:10:29.924,30,0.8945
17:10:29.972,20,0.9249
17:10:30.022,20,0.9248
17:10:30.071,21,0.9165
17:10:30.100,30,0.8981
17:10:30.147,20,0.9029
17:10:30.196,20,0.9025
17:10:30.228,31,0.9167
17:10:30.276,20,0.9212
17:10:30.324,21,0.9303
17:10:30.357,30,0.9175
17:10:30.404,20,0.9213
17:10:30.454,20,0.9273
17:10:30.485,31,0.9114
17:10:30.534,20,0.9309
17:10:30.579,21,0.9134
17:10:30.613,30,0.8944
17:10:30.659,21,0.8994
17:10:30.709,20,0.8796
17:10:30.740,31,0.8849
17:10:30.788,21,0.8600
17:10:30.836,20,0.8967
17:10:30.870,32,0.8121
17:10:30.919,20,0.8594
17:10:30.965,21,0.7469
17:10:31.012,20,0.7560
17:10:31.044,31,0.8404
17:10:31.095,20,0.8435
17:10:31.139,20,0.8214
17:10:31.173,32,0.8409
17:10:31.221,20,0.8728
17:10:31.267,21,0.8504
17:10:31.301,31,0.8555
17:10:31.349,20,0.8858
17:10:31.396,20,0.8560
17:10:31.429,30,0.8346
17:10:31.476,20,0.8501
17:10:31.524,20,0.8442
17:10:31.558,31,0.8476
17:10:31.606,20,0.8477
17:10:31.652,21,0.8252
17:10:31.683,31,0.8461
17:10:31.731,20,0.8313
17:10:31.780,20,0.8617
17:10:31.829,20,0.8803
17:10:31.859,31,0.8964
17:10:31.908,20,0.8605
17:10:31.958,20,0.8808
17:10:31.989,30,0.8652
17:10:32.037,21,0.8946
17:10:32.085,21,0.8892
17:10:32.119,31,0.8678
17:10:32.163,20,0.8757
17:10:32.210,20,0.8890
17:10:32.245,31,0.8964
17:10:32.293,21,0.8792
17:10:32.340,20,0.8705
17:10:32.372,30,0.8600
17:10:32.420,20,0.8317
17:10:32.468,21,0.8656
17:10:32.502,30,0.8657
17:10:32.548,20,0.8837
17:10:32.596,20,0.8726
17:10:32.643,21,0.8887
17:10:32.676,31,0.9092
17:10:32.724,20,0.9061
17:10:32.773,20,0.9229
17:10:32.805,31,0.9177
17:10:32.855,20,0.9130
17:10:32.901,20,0.9173
17:10:32.934,30,0.9067
17:10:32.982,21,0.9023
17:10:33.031,20,0.9078
17:10:33.063,30,0.8511
17:10:33.110,21,0.8765
17:10:33.156,20,0.8797
17:10:33.193,31,0.8956
17:10:33.235,20,0.9008
17:10:33.283,21,0.9032
17:10:33.330,20,0.9197
17:10:33.364,30,0.9136
17:10:33.413,20,0.9190
17:10:33.460,21,0.9201
17:10:33.492,31,0.9277
17:10:33.539,20,0.9310
17:10:33.589,20,0.9299
17:10:33.622,30,0.9372
17:10:33.667,21,0.9347
17:10:33.716,20,0.9350
17:10:33.748,30,0.9392
17:10:33.795,20,0.9549
17:10:33.844,20,0.9491
17:10:33.877,31,0.9551
17:10:33.923,20,0.9558
17:10:33.972,20,0.9535
17:10:34.023,20,0.9529
17:10:34.059,31,0.9531
17:10:34.104,20,0.9020
17:10:34.132,32,0.8273
17:10:34.179,21,0.9131
17:10:34.226,20,0.9206
17:10:34.276,20,0.8886
17:10:34.308,30,0.8596
17:10:34.356,20,0.8801
17:10:34.404,20,0.8931
17:10:34.436,31,0.8814
17:10:34.485,21,0.8697
17:10:34.533,20,0.8596
17:10:34.566,30,0.8528
17:10:34.613,20,0.8660
17:10:34.660,21,0.8839
17:10:34.692,30,0.8698
17:10:34.740,21,0.8760
17:10:34.788,20,0.8652
17:10:34.819,31,0.8665
17:10:34.868,20,0.8832
17:10:34.915,20,0.8729
17:10:34.963,21,0.8648
17:10:34.996,30,0.8784
17:10:35.044,20,0.8789
17:10:35.094,20,0.8728
17:10:35.124,31,0.8869
17:10:35.172,20,0.8832
17:10:35.220,20,0.8756
17:10:35.252,31,0.8826
17:10:35.299,20,0.8868
17:10:35.348,21,0.8854
17:10:35.380,31,0.8793
17:10:35.429,21,0.8737
17:10:35.477,20,0.8982
17:10:35.508,32,0.9174
17:10:35.556,20,0.9227
17:10:35.603,20,0.9325
17:10:35.652,21,0.9395
17:10:35.685,31,0.9180
17:10:35.733,21,0.9130
17:10:35.763,30,0.9178
17:10:35.811,20,0.9041
17:10:35.859,20,0.9074
17:10:35.908,21,0.9039
17:10:35.942,31,0.9006
17:10:35.989,20,0.8818
17:10:36.035,21,0.8997
17:10:36.068,31,0.9171
17:10:36.116,20,0.9187
17:10:36.167,20,0.9282
17:10:36.202,30,0.9213
17:10:36.244,20,0.9315
17:10:36.293,20,0.9284
17:10:36.325,30,0.9224
17:10:36.373,20,0.9256
17:10:36.422,21,0.9268
17:10:36.457,31,0.9221
17:10:36.502,20,0.9291
17:10:36.546,20,0.9237
17:10:36.596,20,0.9231
17:10:36.630,31,0.9276
17:10:36.678,20,0.9299
17:10:36.723,20,0.9386
17:10:36.755,31,0.9418
17:10:36.803,21,0.9430
17:10:36.852,20,0.9419
17:10:36.884,30,0.9400
17:10:36.932,20,0.9380
17:10:36.984,21,0.9407
17:10:37.014,30,0.9400
17:10:37.059,20,0.9404
17:10:37.113,20,0.9397
17:10:37.144,31,0.9365
17:10:37.190,21,0.9465
17:10:37.235,20,0.9546
17:10:37.283,20,0.9477
17:10:37.317,31,0.9453
17:10:37.363,20,0.9375
17:10:37.413,20,0.9386
17:10:37.444,32,0.9493
17:10:37.491,20,0.9435
17:10:37.541,20,0.9310
17:10:37.574,31,0.9391
17:10:37.619,21,0.9297
17:10:37.669,20,0.9297
17:10:37.702,31,0.9322
17:10:37.749,20,0.9320
17:10:37.796,20,0.9443
17:10:37.827,32,0.9515
17:10:37.874,20,0.9573
17:10:37.924,20,0.9584
17:10:37.958,30,0.9555
17:10:38.006,21,0.9534
17:10:38.054,20,0.9494
17:10:38.083,31,0.9510
17:10:38.131,21,0.9556
17:10:38.180,20,0.9579
17:10:38.228,20,0.9493
17:10:38.260,31,0.9410
17:10:38.309,20,0.9312
17:10:38.356,21,0.9403
17:10:38.388,31,0.9239
17:10:38.436,20,0.9236
17:10:38.484,20,0.9328
17:10:38.517,31,0.9366
17:10:38.564,20,0.8098
17:10:38.611,20,0.9275
17:10:38.644,30,0.9268
17:10:38.693,21,0.9347
17:10:38.741,20,0.9405
17:10:38.771,31,0.9347
17:10:38.820,20,0.9394
17:10:38.867,20,0.9533
17:10:38.915,20,0.9517
17:10:38.949,30,0.9466
17:10:38.996,20,0.9441
17:10:39.046,20,0.9423
17:10:39.076,31,0.9419
17:10:39.126,20,0.9449
17:10:39.173,20,0.9443
17:10:39.206,31,0.9465
17:10:39.253,20,0.9445
17:10:39.299,21,0.9473
17:10:39.332,30,0.9483
17:10:39.380,20,0.9522
17:10:39.429,20,0.9458
17:10:39.461,31,0.9420
17:10:39.516,20,0.9389
17:10:39.556,20,0.9306
17:10:39.590,30,0.9295
17:10:39.638,20,0.9191
17:10:39.688,21,0.9099
17:10:39.721,31,0.9055
17:10:39.765,20,0.9223
17:10:39.814,20,0.9323
17:10:39.860,20,0.9328
17:10:39.891,31,0.9330
17:10:39.939,20,0.9441
17:10:39.988,20,0.9452
17:10:40.021,31,0.9513
17:10:40.069,20,0.9485
17:10:40.117,20,0.9483
17:10:40.147,31,0.9462
17:10:40.196,20,0.9478
17:10:40.244,20,0.9515
17:10:40.276,30,0.9517
17:10:40.323,21,0.9471
17:10:40.372,20,0.9463
17:10:40.404,31,0.9491
17:10:40.451,20,0.9295
17:10:40.501,20,0.9233
17:10:40.533,31,0.9301
17:10:40.579,20,0.9291
17:10:40.630,20,0.9367
17:10:40.676,20,0.9372
17:10:40.708,31,0.9352
17:10:40.757,20,0.9251
17:10:40.804,20,0.9328
17:10:40.835,31,0.9386
17:10:40.883,21,0.9468
17:10:40.931,20,0.9247
17:10:40.964,30,0.9094
17:10:41.012,20,0.9270
17:10:41.062,20,0.9340
17:10:41.091,31,0.9179
17:10:41.141,20,0.9222
17:10:41.189,20,0.9082
17:10:41.237,20,0.9107
17:10:41.269,31,0.9203
17:10:41.317,20,0.9177
17:10:41.349,31,0.9199
17:10:41.395,21,0.9205
17:10:41.444,20,0.9265
17:10:41.491,20,0.9146
17:10:41.526,31,0.9282
17:10:41.574,20,0.9275
17:10:41.621,20,0.9231
17:10:41.653,31,0.9189
17:10:41.700,20,0.9009
17:10:41.750,20,0.8946
17:10:41.782,31,0.6956
17:10:41.830,20,0.7420
17:10:41.876,20,0.8142
17:10:41.908,31,0.8331
17:10:41.957,20,0.8771
17:10:42.004,21,0.8912
17:10:42.038,31,0.8694
17:10:42.084,20,0.8631
17:10:42.132,21,0.8520
17:10:42.181,20,0.8728
17:10:42.212,31,0.8798
17:10:42.261,20,0.8697
17:10:42.308,20,0.8690
17:10:42.340,31,0.8833
17:10:42.388,20,0.8868
17:10:42.436,21,0.9095
17:10:42.468,31,0.9192
17:10:42.515,20,0.9329
17:10:42.565,20,0.9300
17:10:42.597,32,0.9373
17:10:42.644,20,0.9267
17:10:42.694,20,0.9368
17:10:42.723,31,0.9355
17:10:42.773,20,0.9294
17:10:42.824,20,0.9351
17:10:42.869,20,0.9460
17:10:42.900,31,0.9487
17:10:42.949,20,0.9446
17:10:42.980,32,0.9368
17:10:43.028,20,0.8729
17:10:43.078,20,0.8486
17:10:43.125,21,0.8301
17:10:43.156,31,0.8604
17:10:43.207,21,0.8687
17:10:43.252,20,0.7515
17:10:43.286,31,0.7762
17:10:43.334,20,0.7276
17:10:43.380,20,0.7731
17:10:43.411,32,0.8480
17:10:43.459,20,0.8237
17:10:43.508,20,0.8851
17:10:43.540,31,0.9100
17:10:43.590,20,0.9087
17:10:43.637,21,0.8975
17:10:43.667,30,0.9130
17:10:43.716,21,0.9138
17:10:43.764,20,0.9171
17:10:43.814,20,0.9291
17:10:43.845,31,0.9280
17:10:43.891,21,0.9257
17:10:43.939,20,0.9412
17:10:43.972,30,0.9154
17:10:44.019,21,0.9230
17:10:44.069,20,0.9223
17:10:44.101,30,0.9268
17:10:44.148,21,0.9184
17:10:44.197,20,0.9048
17:10:44.229,30,0.8909
17:10:44.277,20,0.9091
17:10:44.324,20,0.9042
17:10:44.357,31,0.9074
17:10:44.405,20,0.8942
17:10:44.452,20,0.8852
17:10:44.501,21,0.8841
17:10:44.532,31,0.8727
17:10:44.583,20,0.8753
17:10:44.629,20,0.8602
17:10:44.661,31,0.8539
17:10:44.709,20,0.8518
17:10:44.758,20,0.8709
17:10:44.788,31,0.8720
17:10:44.836,20,0.8725
17:10:44.885,21,0.8783
17:10:44.917,31,0.8710
17:10:44.964,21,0.8719
17:10:45.012,20,0.9151
17:10:45.043,31,0.8954
17:10:45.093,20,0.9083
17:10:45.141,20,0.8967
17:10:45.173,31,0.8536
17:10:45.219,20,0.8743
17:10:45.268,20,0.8724
17:10:45.301,31,0.8749
17:10:45.349,20,0.8591
17:10:45.398,20,0.9035
17:10:45.445,21,0.9043
17:10:45.476,31,0.8868
17:10:45.529,20,0.8707
17:10:45.578,21,0.8652
17:10:45.608,30,0.8616
17:10:45.656,20,0.8734
17:10:45.703,20,0.8734
17:10:45.733,31,0.8630
17:10:45.780,21,0.8387
17:10:45.829,20,0.8283
17:10:45.862,31,0.8532
17:10:45.909,20,0.8416
17:10:45.955,21,0.8588
17:10:45.988,31,0.7762
17:10:46.036,20,0.8388
17:10:46.084,21,0.8107
17:10:46.136,20,0.8161
17:10:46.167,31,0.8337
17:10:46.214,21,0.8415
17:10:46.261,20,0.8687
17:10:46.298,31,0.8759
17:10:46.344,21,0.8624
17:10:46.393,20,0.8770
17:10:46.421,30,0.9045
17:10:46.468,20,0.9338
17:10:46.516,20,0.9370
17:10:46.547,31,0.9354
17:10:46.596,20,0.9289
17:10:46.643,21,0.9291
17:10:46.677,30,0.9387
17:10:46.724,20,0.9338
17:10:46.772,20,0.9280
17:10:46.810,30,0.9403
17:10:46.853,21,0.9375
17:10:46.904,20,0.9218
17:10:46.933,31,0.9194
17:10:46.981,20,0.9191
17:10:47.028,21,0.9226
17:10:47.075,20,0.9201
17:10:47.107,30,0.9305
17:10:47.155,21,0.9287
17:10:47.205,20,0.9328
17:10:47.237,31,0.9296
17:10:47.286,20,0.9326
17:10:47.336,20,0.9406
17:10:47.365,30,0.9425
17:10:47.413,20,0.9477
17:10:47.461,21,0.9437
17:10:47.491,31,0.9464
17:10:47.539,20,0.9465
17:10:47.587,21,0.9379
17:10:47.619,30,0.9320
17:10:47.670,21,0.9209
17:10:47.718,20,0.9127
17:10:47.766,20,0.9178
17:10:47.797,30,0.9336
17:10:47.844,21,0.9311
17:10:47.893,21,0.9442
17:10:47.926,30,0.9289
17:10:47.971,20,0.9271
17:10:48.019,20,0.9236
17:10:48.052,31,0.9313
17:10:48.100,20,0.9311
17:10:48.149,20,0.9326
17:10:48.182,31,0.9317
17:10:48.232,20,0.9344
17:10:48.277,20,0.9317
17:10:48.309,30,0.9448
17:10:48.356,21,0.9290
17:10:48.406,20,0.9338
17:10:48.453,20,0.8990
17:10:48.484,31,0.9177
17:10:48.532,20,0.9091
17:10:48.565,31,0.9174
17:10:48.612,21,0.9328
17:10:48.662,20,0.9371
17:10:48.712,20,0.9404
17:10:48.741,32,0.9467
17:10:48.790,20,0.9484
17:10:48.837,20,0.9469
17:10:48.871,31,0.9456
17:10:48.916,20,0.9458
17:10:48.966,20,0.9432
17:10:48.997,31,0.9436
17:10:49.044,20,0.9476
17:10:49.093,20,0.9498
17:10:49.124,31,0.9317
17:10:49.172,20,0.9089
17:10:49.222,20,0.8986
17:10:49.253,30,0.9057
17:10:49.301,20,0.9110
17:10:49.349,21,0.8967
17:10:49.396,20,0.8985
17:10:49.428,31,0.8749
17:10:49.477,20,0.8910
17:10:49.527,20,0.8995
17:10:49.558,31,0.8965
17:10:49.604,20,0.8750
17:10:49.655,21,0.8882
17:10:49.686,29,0.8921
17:10:49.735,20,0.9158
17:10:49.783,20,0.9271
17:10:49.813,31,0.9281
17:10:49.860,21,0.9127
17:10:49.908,20,0.8864
17:10:49.940,30,0.8669
17:10:49.989,21,0.8305
17:10:50.039,20,0.8184
17:10:50.068,30,0.8588
17:10:50.116,21,0.8969
17:10:50.164,20,0.9247
17:10:50.213,21,0.9374
17:10:50.244,31,0.9350
17:10:50.292,20,0.9400
17:10:50.340,21,0.9252
17:10:50.373,30,0.9255
17:10:50.421,21,0.8931
17:10:50.469,20,0.8541
17:10:50.501,31,0.8387
17:10:50.548,21,0.8240
17:10:50.596,20,0.8667
17:10:50.628,32,0.8967
17:10:50.678,20,0.8880
17:10:50.725,20,0.8826
17:10:50.756,31,0.9103
17:10:50.804,20,0.9068
17:10:50.854,20,0.9263
17:10:50.886,30,0.9227
17:10:50.936,20,0.9239
17:10:50.982,20,0.9192
17:10:51.028,20,0.9329
17:10:51.060,31,0.9357
17:10:51.107,20,0.9220
17:10:51.156,20,0.8735
17:10:51.191,31,0.9031
17:10:51.238,20,0.9303
17:10:51.284,20,0.9091
17:10:51.318,30,0.9098
17:10:51.365,20,0.9485
17:10:51.414,21,0.9256
17:10:51.446,31,0.9359
17:10:51.493,20,0.9463
17:10:51.542,21,0.9429
17:10:51.573,31,0.9536
17:10:51.621,20,0.9470
17:10:51.668,20,0.9216
17:10:51.717,20,0.8963
17:10:51.749,31,0.9375
17:10:51.797,21,0.9327
17:10:51.846,20,0.9349
17:10:51.879,31,0.9277
17:10:51.924,20,0.9248
17:10:51.973,20,0.9269
17:10:52.006,31,0.9161
17:10:52.053,20,0.9089
17:10:52.101,20,0.9162
17:10:52.132,31,0.9086
17:10:52.180,20,0.8997
17:10:52.228,20,0.9068
17:10:52.261,31,0.9081
17:10:52.309,20,0.9198
17:10:52.358,20,0.9094
17:10:52.389,31,0.9278
17:10:52.436,20,0.9008
17:10:52.485,20,0.9105
17:10:52.520,30,0.9242
17:10:52.563,21,0.9245
17:10:52.612,20,0.9208
17:10:52.659,21,0.8876
17:10:52.693,29,0.9024
17:10:52.741,21,0.9366
17:10:52.792,20,0.9497
17:10:52.824,31,0.9502
17:10:52.872,20,0.9470
17:10:52.920,20,0.9425
17:10:52.952,31,0.9506
17:10:52.999,20,0.9544
17:10:53.049,20,0.9540
17:10:53.080,32,0.9423
17:10:53.124,20,0.9370
17:10:53.171,20,0.9357
17:10:53.205,31,0.9421
17:10:53.256,20,0.9335
17:10:53.300,21,0.9298
17:10:53.333,30,0.9346
17:10:53.382,20,0.9382
17:10:53.430,20,0.9499
17:10:53.477,20,0.9504
17:10:53.509,32,0.9477
17:10:53.556,20,0.9373
17:10:53.603,21,0.9342
17:10:53.637,30,0.9475
17:10:53.684,21,0.9398
17:10:53.732,20,0.9419
17:10:53.766,30,0.9322
17:10:53.812,21,0.9276
17:10:53.861,20,0.9491
17:10:53.891,31,0.9334
17:10:53.941,20,0.9433
17:10:53.989,21,0.9404
17:10:54.021,30,0.9446
17:10:54.068,20,0.8955
17:10:54.116,21,0.8857
17:10:54.148,31,0.9010
17:10:54.196,20,0.9055
17:10:54.243,20,0.9078
17:10:54.293,20,0.9199
17:10:54.326,30,0.9116
17:10:54.373,20,0.9127
17:10:54.421,21,0.9276
17:10:54.452,31,0.9237
17:10:54.499,20,0.9149
17:10:54.548,21,0.9273
17:10:54.583,30,0.9293
17:10:54.629,21,0.9249
17:10:54.677,20,0.9364
17:10:54.706,30,0.9279
17:10:54.757,20,0.9229
17:10:54.805,20,0.9089
17:10:54.836,31,0.9022
17:10:54.885,20,0.9220
17:10:54.932,20,0.9230
17:10:54.981,20,0.9042
17:10:55.013,31,0.9156
17:10:55.063,20,0.8761
17:10:55.108,20,0.8755
17:10:55.140,31,0.8492
17:10:55.188,20,0.8892
17:10:55.235,20,0.8938
17:10:55.269,32,0.8466
17:10:55.318,20,0.8300
17:10:55.367,20,0.7234
17:10:55.397,31,0.8275
17:10:55.445,20,0.8956
17:10:55.493,20,0.9127
17:10:55.524,31,0.9058
17:10:55.575,20,0.9303
17:10:55.622,21,0.9036
17:10:55.668,20,0.8646
17:10:55.701,30,0.8451
17:10:55.749,20,0.8560
17:10:55.780,31,0.8703
17:10:55.828,20,0.8591
17:10:55.876,21,0.8696
17:10:55.924,20,0.8966
17:10:55.959,31,0.9043
17:10:56.007,20,0.9070
17:10:56.054,20,0.8999
17:10:56.085,31,0.8952
17:10:56.133,20,0.8816
17:10:56.183,20,0.8819
17:10:56.215,31,0.9000
17:10:56.265,21,0.8844
17:10:56.310,20,0.8804
17:10:56.342,30,0.8880
17:10:56.392,20,0.8918
17:10:56.439,20,0.8982
17:10:56.471,32,0.9112
17:10:56.517,20,0.9217
17:10:56.565,20,0.9271
17:10:56.614,21,0.9200
17:10:56.646,30,0.9373
17:10:56.695,20,0.9342
17:10:56.740,21,0.9286
17:10:56.772,31,0.9228
17:10:56.820,20,0.9291
17:10:56.869,20,0.9307
17:10:56.902,31,0.9333
17:10:56.952,21,0.9322
17:10:56.999,20,0.9341
17:10:57.031,31,0.9408
17:10:57.077,20,0.9331
17:10:57.127,21,0.9254
17:10:57.157,31,0.9275
17:10:57.205,20,0.9201
17:10:57.252,20,0.9207
17:10:57.285,31,0.9126
17:10:57.333,20,0.8995
17:10:57.382,21,0.9162
17:10:57.431,20,0.9212
17:10:57.461,30,0.9040
17:10:57.509,20,0.8567
17:10:57.557,20,0.8890
17:10:57.592,31,0.8779
17:10:57.635,21,0.8673
17:10:57.684,20,0.8287
17:10:57.716,30,0.8116
17:10:57.764,21,0.8252
17:10:57.812,20,0.8742
17:10:57.847,31,0.8787
17:10:57.894,20,0.8677
17:10:57.940,20,0.8839
17:10:57.973,31,0.8946
17:10:58.022,21,0.8893
17:10:58.070,20,0.8206
17:10:58.104,31,0.8514
17:10:58.150,20,0.8641
17:10:58.197,21,0.8985
17:10:58.244,20,0.8444
17:10:58.277,31,0.8969
17:10:58.324,20,0.7583
17:10:58.372,21,0.8544
17:10:58.405,31,0.7366
17:10:58.453,20,0.9075
17:10:58.501,20,0.8849
17:10:58.536,30,0.7404
17:10:58.582,20,0.7975
17:10:58.629,20,0.8509
17:10:58.661,31,0.8669
17:10:58.709,20,0.8707
17:10:58.755,20,0.9082
17:10:58.788,31,0.8945
17:10:58.836,20,0.8938
17:10:58.885,21,0.8679
17:10:58.933,20,0.8716
17:10:58.965,31,0.8860
17:10:59.014,20,0.8815
17:10:59.063,20,0.8880
17:10:59.094,31,0.8435
17:10:59.141,20,0.8749
17:10:59.189,20,0.8837
17:10:59.219,31,0.9201
17:10:59.267,20,0.9128
17:10:59.316,20,0.9221
17:10:59.348,31,0.8786
17:10:59.399,20,0.8841
17:10:59.445,20,0.9020
17:10:59.479,31,0.9224
17:10:59.531,20,0.9358
17:10:59.574,21,0.9139
17:10:59.608,30,0.9250
17:10:59.655,21,0.9284
17:10:59.704,20,0.9392
17:10:59.733,32,0.9293
17:10:59.781,20,0.9238
17:10:59.828,20,0.9410
17:10:59.878,20,0.9462
17:10:59.912,31,0.9426
17:10:59.958,20,0.9437
17:11:00.005,21,0.9372
17:11:00.038,30,0.9303
17:11:00.085,20,0.9217
17:11:00.134,20,0.9139
17:11:00.168,32,0.9170
17:11:00.212,20,0.8948
17:11:00.260,20,0.8978
17:11:00.293,31,0.9128
17:11:00.340,21,0.8685
17:11:00.389,20,0.8953
17:11:00.421,30,0.9029
17:11:00.469,21,0.9308
17:11:00.516,20,0.9272
17:11:00.565,21,0.9343
17:11:00.596,30,0.9405
17:11:00.646,20,0.9355
17:11:00.691,21,0.9249
17:11:00.724,30,0.9070
17:11:00.772,20,0.8935
17:11:00.820,20,0.7667
17:11:00.853,30,0.6679
17:11:00.899,21,0.7099
17:11:00.947,20,0.7551
17:11:00.982,31,0.8928
17:11:01.029,20,0.7765
17:11:01.079,20,0.7188
17:11:01.108,31,0.8873
17:11:01.156,20,0.8766
17:11:01.204,20,0.8241
17:11:01.252,20,0.8441
17:11:01.284,31,0.6875
17:11:01.331,20,0.6758
17:11:01.365,32,0.7181
17:11:01.412,20,0.8126
17:11:01.462,20,0.8749
17:11:01.510,21,0.8517
17:11:01.542,31,0.7974
17:11:01.588,20,0.9096
17:11:01.639,20,0.8725
17:11:01.669,31,0.9331
