Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
20:51:50.613,45.69,21,1.12,0.92,WAITING_SERVER
20:51:50.647,30.90,29,1.12,0.92,WAITING_SERVER
20:51:50.694,45.56,21,1.13,0.91,WAITING_SERVER
20:51:50.739,42.64,22,1.14,0.90,WAITING_SERVER
20:51:50.789,47.33,20,1.15,0.89,WAITING_SERVER
20:51:50.821,29.01,31,1.16,0.90,WAITING_SERVER
20:51:50.870,47.48,20,1.16,0.89,WAITING_SERVER
20:51:50.917,44.46,21,1.17,0.90,WAITING_SERVER
20:51:50.949,30.25,30,1.17,0.90,WAITING_SERVER
20:51:50.995,43.35,21,1.18,0.90,WAITING_SERVER
20:51:51.044,46.05,20,1.18,0.90,WAITING_SERVER
20:51:51.073,27.20,34,1.19,0.89,WAITING_SERVER
20:51:51.124,47.87,19,1.20,0.90,WAITING_SERVER
20:51:51.172,45.65,20,1.20,0.90,WAITING_SERVER
20:51:51.204,29.10,31,1.21,0.91,WAITING_SERVER
20:51:51.251,44.76,21,1.21,0.91,WAITING_SERVER
20:51:51.301,46.26,20,1.22,0.91,WAITING_SERVER
20:51:51.331,29.02,32,1.23,0.91,WAITING_SERVER
20:51:51.379,45.88,20,1.23,0.91,WAITING_SERVER
20:51:51.426,45.05,21,1.24,0.92,WAITING_SERVER
20:51:51.474,46.48,20,1.25,0.91,WAITING_SERVER
20:51:51.998,520.87,1,1.25,0.92,WAITING_SERVER
20:51:52.019,19.21,48,1.26,0.91,WAITING_SERVER
20:51:52.067,45.65,20,1.26,0.91,WAITING_SERVER
20:51:52.113,43.96,21,1.27,0.92,WAITING_SERVER
20:51:52.148,32.02,28,1.27,0.90,WAITING_SERVER
20:51:52.195,45.80,21,1.28,0.91,WAITING_SERVER
20:51:52.241,43.48,21,1.29,0.90,WAITING_SERVER
20:51:52.274,30.42,30,1.30,0.91,WAITING_SERVER
20:51:52.322,45.95,20,1.30,0.91,WAITING_SERVER
20:51:52.370,46.36,20,1.31,0.91,WAITING_SERVER
20:51:52.418,45.14,20,1.32,0.91,WAITING_SERVER
20:51:52.449,27.84,33,1.32,0.91,WAITING_SERVER
20:51:52.499,47.71,19,1.33,0.92,WAITING_SERVER
20:51:52.547,45.24,20,1.34,0.92,WAITING_SERVER
20:51:52.581,31.99,29,1.35,0.92,WAITING_SERVER
20:51:52.627,44.02,21,1.36,0.94,WAITING_SERVER
20:51:52.676,46.46,20,1.36,0.92,WAITING_SERVER
20:51:52.709,29.35,31,1.37,0.93,WAITING_SERVER
20:51:52.756,45.40,20,1.38,0.94,WAITING_SERVER
20:51:52.802,44.14,21,1.39,0.93,WAITING_SERVER
20:51:52.835,31.33,30,1.40,0.93,WAITING_SERVER
20:51:52.884,46.62,20,1.40,0.94,WAITING_SERVER
20:51:52.930,44.20,21,1.41,0.93,WAITING_SERVER
20:51:52.963,29.58,30,1.42,0.93,WAITING_SERVER
20:51:53.010,45.36,21,1.43,0.93,WAITING_SERVER
20:51:53.532,518.96,1,1.43,0.93,WAITING_SERVER
20:51:53.570,36.48,26,1.46,0.93,WAITING_SERVER
20:51:53.620,47.97,20,1.49,0.94,WAITING_SERVER
20:51:53.653,30.03,30,1.53,0.94,WAITING_SERVER
20:51:53.698,42.08,22,1.56,0.95,WAITING_SERVER
20:51:53.750,48.76,19,1.59,0.95,WAITING_SERVER
20:51:53.779,27.51,34,1.62,0.95,WAITING_SERVER
20:51:53.827,46.39,21,1.66,0.96,WAITING_SERVER
20:51:53.876,45.92,20,1.69,0.96,WAITING_SERVER
20:51:53.906,28.79,32,1.72,0.95,WAITING_SERVER
20:51:53.956,46.42,20,1.75,0.95,WAITING_SERVER
20:51:54.005,47.69,20,1.76,0.95,WAITING_SERVER
20:51:54.051,45.06,21,1.76,0.94,WAITING_SERVER
20:51:54.083,29.51,31,1.77,0.94,WAITING_SERVER
20:51:54.132,46.52,20,1.77,0.95,WAITING_SERVER
20:51:54.178,43.84,21,1.78,0.94,WAITING_SERVER
20:51:54.211,30.42,30,1.78,0.94,WAITING_SERVER
20:51:54.259,45.24,20,1.78,0.94,WAITING_SERVER
20:51:54.308,47.29,20,1.79,0.94,WAITING_SERVER
20:51:54.339,29.88,32,1.79,0.94,WAITING_SERVER
20:51:54.386,44.76,21,1.80,0.94,WAITING_SERVER
20:51:54.435,45.46,20,1.81,0.94,WAITING_SERVER
20:51:54.468,30.87,29,1.83,0.94,WAITING_SERVER
20:51:54.514,43.35,21,1.86,0.94,WAITING_SERVER
20:51:55.040,523.42,1,1.89,0.93,WAITING_SERVER
20:51:55.078,34.68,26,2.04,0.90,WAITING_SERVER
20:51:55.126,46.44,20,2.19,0.89,WAITING_SERVER
20:51:55.159,30.65,31,2.33,0.88,WAITING_SERVER
20:51:55.206,45.21,21,2.45,0.89,WAITING_SERVER
20:51:55.253,44.54,21,2.56,0.90,WAITING_SERVER
20:51:55.286,30.98,29,2.66,0.90,WAITING_SERVER
20:51:55.334,45.61,20,2.75,0.91,WAITING_SERVER
20:51:55.381,45.16,21,2.82,0.92,WAITING_SERVER
20:51:55.415,30.59,29,2.88,0.89,WAITING_SERVER
20:51:55.461,44.45,21,2.91,0.91,WAITING_SERVER
20:51:55.509,46.67,20,2.82,0.92,WAITING_SERVER
20:51:55.542,29.14,32,2.73,0.91,WAITING_SERVER
20:51:55.588,45.14,20,2.65,0.90,WAITING_SERVER
20:51:55.634,43.62,21,2.59,0.91,WAITING_SERVER
20:51:55.683,46.27,20,2.52,0.93,WAITING_SERVER
20:51:55.716,31.37,29,2.46,0.93,WAITING_SERVER
20:51:55.761,43.02,22,2.42,0.93,WAITING_SERVER
20:51:55.810,45.51,20,2.38,0.93,WAITING_SERVER
20:51:55.843,31.92,30,2.37,0.93,WAITING_SERVER
20:51:55.891,45.29,20,2.36,0.92,WAITING_SERVER
20:51:55.939,45.05,20,2.36,0.93,WAITING_SERVER
20:51:55.970,28.87,32,2.36,0.93,WAITING_SERVER
20:51:56.019,46.40,20,2.37,0.93,WAITING_SERVER
20:51:56.541,520.97,1,2.38,0.93,WAITING_SERVER
20:51:56.581,36.42,26,2.44,0.92,WAITING_SERVER
20:51:56.626,44.22,21,2.51,0.92,WAITING_SERVER
20:51:56.658,28.74,31,2.58,0.91,WAITING_SERVER
20:51:56.707,46.72,20,2.65,0.92,WAITING_SERVER
20:51:56.756,47.42,20,2.73,0.91,WAITING_SERVER
20:51:56.786,27.86,32,2.80,0.92,WAITING_SERVER
20:51:56.837,47.53,19,2.88,0.91,WAITING_SERVER
20:51:56.883,43.92,21,2.95,0.92,WAITING_SERVER
20:51:56.915,29.73,31,3.03,0.93,WAITING_SERVER
20:51:56.964,47.04,20,3.11,0.92,WAITING_SERVER
20:51:57.012,44.87,20,3.15,0.93,WAITING_SERVER
20:51:57.059,46.08,21,3.18,0.93,WAITING_SERVER
20:51:57.090,28.74,32,3.22,0.93,WAITING_SERVER
20:51:57.138,45.05,20,3.26,0.91,WAITING_SERVER
20:51:57.172,32.07,29,3.31,0.91,WAITING_SERVER
20:51:57.218,44.51,21,3.37,0.92,WAITING_SERVER
20:51:57.264,43.38,21,3.43,0.92,WAITING_SERVER
20:51:57.315,48.66,19,3.50,0.94,WAITING_SERVER
20:51:57.348,29.69,31,3.58,0.93,WAITING_SERVER
20:51:57.395,45.51,21,3.66,0.92,WAITING_SERVER
20:51:57.442,44.84,21,3.73,0.92,WAITING_SERVER
20:51:57.473,29.34,31,3.82,0.89,WAITING_SERVER
20:51:57.523,46.65,20,3.92,0.90,WAITING_SERVER
20:51:58.046,521.24,1,4.02,0.89,WAITING_SERVER
20:51:58.083,34.26,27,4.28,0.87,WAITING_SERVER
20:51:58.132,44.91,20,4.46,0.89,WAITING_SERVER
20:51:58.163,28.73,31,4.62,0.90,WAITING_SERVER
20:51:58.210,45.36,21,4.75,0.90,WAITING_SERVER
20:51:58.259,46.02,20,4.85,0.90,WAITING_SERVER
20:51:58.290,29.38,31,4.93,0.90,WAITING_SERVER
20:51:58.340,46.56,20,5.01,0.90,WAITING_SERVER
20:51:58.386,45.15,21,5.07,0.90,WAITING_SERVER
20:51:58.417,29.26,31,5.09,0.89,WAITING_SERVER
20:51:58.468,47.74,19,5.08,0.91,WAITING_SERVER
20:51:58.516,46.13,20,4.91,0.91,WAITING_SERVER
20:51:58.548,29.33,31,4.80,0.90,WAITING_SERVER
20:51:58.595,44.48,21,4.70,0.91,WAITING_SERVER
20:51:58.644,46.17,20,4.60,0.91,WAITING_SERVER
20:51:58.690,43.82,21,4.53,0.90,WAITING_SERVER
20:51:58.721,28.55,31,4.45,0.88,WAITING_SERVER
20:51:58.769,45.04,20,4.38,0.90,WAITING_SERVER
20:51:58.802,30.87,30,4.32,0.88,WAITING_SERVER
20:51:58.849,44.28,21,4.27,0.90,WAITING_SERVER
20:51:58.898,46.52,20,4.24,0.91,WAITING_SERVER
20:51:58.946,46.35,20,4.20,0.90,WAITING_SERVER
20:51:58.977,28.68,32,4.17,0.90,WAITING_SERVER
20:51:59.025,46.12,20,4.15,0.90,WAITING_SERVER
20:51:59.551,523.48,1,4.15,0.90,WAITING_SERVER
20:51:59.588,33.99,27,4.10,0.85,WAITING_SERVER
20:51:59.636,45.78,20,4.07,0.88,WAITING_SERVER
20:51:59.669,29.82,30,4.04,0.89,WAITING_SERVER
20:51:59.716,45.29,21,4.01,0.90,WAITING_SERVER
20:51:59.762,44.88,21,3.97,0.90,WAITING_SERVER
20:51:59.793,28.58,32,3.93,0.91,WAITING_SERVER
20:51:59.842,46.90,20,3.89,0.90,WAITING_SERVER
20:51:59.889,43.36,21,3.86,0.89,WAITING_SERVER
20:51:59.923,31.27,29,3.82,0.89,WAITING_SERVER
20:51:59.971,46.24,20,3.78,0.90,WAITING_SERVER
20:52:00.019,45.41,20,3.77,0.90,WAITING_SERVER
20:52:00.050,28.75,32,3.77,0.92,WAITING_SERVER
20:52:00.097,44.86,21,3.77,0.92,WAITING_SERVER
20:52:00.147,46.86,20,3.76,0.92,WAITING_SERVER
20:52:00.180,30.83,30,3.75,0.93,WAITING_SERVER
20:52:00.228,44.96,20,3.74,0.92,WAITING_SERVER
20:52:00.274,43.71,21,3.72,0.93,WAITING_SERVER
20:52:00.322,46.71,20,3.71,0.93,WAITING_SERVER
20:52:00.357,31.81,29,3.69,0.93,WAITING_SERVER
20:52:00.402,43.32,21,3.66,0.94,WAITING_SERVER
20:52:00.451,45.09,20,3.64,0.91,WAITING_SERVER
20:52:00.482,30.11,31,3.62,0.93,WAITING_SERVER
20:52:00.531,45.13,20,3.61,0.94,WAITING_SERVER
20:52:01.056,524.04,1,3.60,0.94,WAITING_SERVER
20:52:01.095,36.62,25,3.54,0.93,WAITING_SERVER
20:52:01.126,28.61,32,3.48,0.96,WAITING_SERVER
20:52:01.174,45.25,21,3.43,0.96,WAITING_SERVER
20:52:01.221,44.90,21,3.39,0.95,WAITING_SERVER
20:52:01.271,46.75,20,3.34,0.95,WAITING_SERVER
20:52:01.303,29.72,30,3.30,0.95,WAITING_SERVER
20:52:01.350,45.19,21,3.24,0.95,WAITING_SERVER
20:52:01.399,46.60,20,3.18,0.95,WAITING_SERVER
20:52:01.431,28.86,31,3.10,0.95,WAITING_SERVER
20:52:01.478,45.54,21,3.01,0.94,WAITING_SERVER
20:52:01.526,44.67,20,2.98,0.95,WAITING_SERVER
20:52:01.558,30.73,31,2.92,0.94,WAITING_SERVER
20:52:01.603,42.65,22,2.86,0.94,WAITING_SERVER
20:52:01.652,47.52,20,2.78,0.95,WAITING_SERVER
20:52:01.686,31.16,29,2.69,0.95,WAITING_SERVER
20:52:01.732,44.00,21,2.60,0.95,WAITING_SERVER
20:52:01.779,45.01,21,2.50,0.95,WAITING_SERVER
20:52:01.812,29.93,30,2.40,0.95,WAITING_SERVER
20:52:01.858,44.61,21,2.31,0.95,WAITING_SERVER
20:52:01.907,46.07,20,2.22,0.96,WAITING_SERVER
20:52:01.955,45.39,20,2.13,0.95,WAITING_SERVER
20:52:01.989,30.36,29,2.05,0.96,WAITING_SERVER
20:52:02.036,45.34,21,1.99,0.95,WAITING_SERVER
20:52:02.559,520.17,1,1.92,0.95,WAITING_SERVER
20:52:02.596,35.54,26,1.82,0.91,WAITING_SERVER
20:52:02.627,26.68,33,1.72,0.90,WAITING_SERVER
20:52:02.676,46.53,20,1.63,0.88,WAITING_SERVER
20:52:02.723,44.49,21,1.54,0.89,WAITING_SERVER
20:52:02.756,30.99,29,0.00,0.00,WAITING_SERVER
20:52:02.804,44.96,20,0.00,0.00,WAITING_SERVER
20:52:02.850,43.52,21,0.00,0.00,WAITING_SERVER
20:52:02.899,46.12,20,0.00,0.00,WAITING_SERVER
20:52:02.931,29.71,30,1.56,0.61,WAITING_SERVER
20:52:02.979,45.01,20,0.00,0.00,WAITING_SERVER
20:52:03.028,47.11,20,0.00,0.00,WAITING_SERVER
20:52:03.059,28.70,32,0.00,0.00,WAITING_SERVER
20:52:03.107,45.75,20,0.00,0.00,WAITING_SERVER
20:52:03.156,46.22,20,0.00,0.00,WAITING_SERVER
20:52:03.188,29.17,31,0.00,0.00,WAITING_SERVER
20:52:03.235,44.56,21,0.00,0.00,WAITING_SERVER
20:52:03.282,44.89,21,0.00,0.00,WAITING_SERVER
20:52:03.315,29.48,31,0.00,0.00,WAITING_SERVER
20:52:03.362,45.05,21,0.00,0.00,WAITING_SERVER
20:52:03.409,45.22,20,0.00,0.00,WAITING_SERVER
20:52:03.441,29.75,31,0.00,0.00,WAITING_SERVER
20:52:03.491,46.65,20,0.00,0.00,WAITING_SERVER
20:52:03.537,44.61,21,0.00,0.00,WAITING_SERVER
20:52:03.590,50.04,18,0.00,0.00,WAITING_SERVER
20:52:04.115,523.07,1,0.00,0.00,WAITING_SERVER
20:52:04.141,23.08,38,0.00,0.00,WAITING_SERVER
20:52:04.184,41.29,23,0.00,0.00,WAITING_SERVER
20:52:04.231,44.53,21,0.00,0.00,WAITING_SERVER
20:52:04.278,43.73,21,0.00,0.00,WAITING_SERVER
20:52:04.310,29.68,31,0.00,0.00,WAITING_SERVER
20:52:04.358,45.63,20,0.00,0.00,WAITING_SERVER
