Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
17:47:11.535,46.61,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.567,29.81,31,0.00,0.00,DETECT_ARRIVAL
17:47:11.615,45.98,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.664,46.42,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.696,29.35,31,0.00,0.00,DETECT_ARRIVAL
17:47:11.744,45.16,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.792,45.81,21,0.00,0.00,DETECT_ARRIVAL
17:47:11.823,28.68,31,0.00,0.00,DETECT_ARRIVAL
17:47:11.872,45.73,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.919,45.88,20,0.00,0.00,DETECT_ARRIVAL
17:47:11.953,30.27,30,0.00,0.00,DETECT_ARRIVAL
17:47:12.002,46.66,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.048,44.45,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.096,45.86,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.129,30.00,30,0.00,0.00,DETECT_ARRIVAL
17:47:12.176,45.32,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.224,45.78,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.257,29.42,30,0.00,0.00,DETECT_ARRIVAL
17:47:12.304,44.55,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.353,46.49,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.385,30.62,30,0.00,0.00,DETECT_ARRIVAL
17:47:12.432,45.78,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.480,45.99,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.512,29.31,31,0.00,0.00,DETECT_ARRIVAL
17:47:12.560,45.22,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.609,46.21,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.640,28.97,32,0.00,0.00,DETECT_ARRIVAL
17:47:12.688,44.31,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.737,45.37,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.785,46.75,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.818,29.26,31,0.00,0.00,DETECT_ARRIVAL
17:47:12.865,44.88,21,0.00,0.00,DETECT_ARRIVAL
17:47:12.914,46.02,20,0.00,0.00,DETECT_ARRIVAL
17:47:12.945,29.29,31,0.00,0.00,DETECT_ARRIVAL
17:47:12.994,46.19,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.043,46.96,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.074,28.28,32,0.00,0.00,DETECT_ARRIVAL
17:47:13.120,44.92,21,0.00,0.00,DETECT_ARRIVAL
17:47:13.168,45.76,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.203,32.09,28,0.00,0.00,DETECT_ARRIVAL
17:47:13.248,43.13,22,0.00,0.00,DETECT_ARRIVAL
17:47:13.298,46.06,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.330,28.70,31,0.00,0.00,DETECT_ARRIVAL
17:47:13.379,47.47,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.426,44.13,21,0.00,0.00,DETECT_ARRIVAL
17:47:13.458,28.81,30,0.00,0.00,DETECT_ARRIVAL
17:47:13.505,45.13,21,0.00,0.00,DETECT_ARRIVAL
17:47:13.554,46.66,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.587,30.66,30,0.00,0.00,DETECT_ARRIVAL
17:47:13.633,43.45,21,0.00,0.00,DETECT_ARRIVAL
17:47:13.682,45.93,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.730,45.18,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.761,28.86,32,0.00,0.00,DETECT_ARRIVAL
17:47:13.809,44.59,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.858,46.16,20,0.00,0.00,DETECT_ARRIVAL
17:47:13.887,25.82,35,0.00,0.00,DETECT_ARRIVAL
17:47:13.937,47.22,19,0.00,0.00,DETECT_ARRIVAL
17:47:13.986,47.43,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.017,28.54,32,0.00,0.00,DETECT_ARRIVAL
17:47:14.067,47.24,19,0.00,0.00,DETECT_ARRIVAL
17:47:14.114,43.92,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.146,29.42,31,0.00,0.00,DETECT_ARRIVAL
17:47:14.193,45.50,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.240,44.74,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.274,30.01,29,0.00,0.00,DETECT_ARRIVAL
17:47:14.320,44.94,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.370,46.64,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.419,46.22,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.451,29.99,30,0.00,0.00,DETECT_ARRIVAL
17:47:14.499,44.88,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.547,44.63,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.580,29.97,30,0.00,0.00,DETECT_ARRIVAL
17:47:14.626,43.68,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.676,47.48,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.706,27.28,33,0.00,0.00,DETECT_ARRIVAL
17:47:14.755,46.67,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.802,44.95,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.834,28.73,31,0.00,0.00,DETECT_ARRIVAL
17:47:14.883,46.94,20,0.00,0.00,DETECT_ARRIVAL
17:47:14.930,44.41,21,0.00,0.00,DETECT_ARRIVAL
17:47:14.962,29.43,30,0.00,0.00,DETECT_ARRIVAL
17:47:15.010,45.61,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.058,45.55,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.108,46.47,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.137,27.87,34,0.00,0.00,DETECT_ARRIVAL
17:47:15.187,47.75,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.219,29.32,30,0.00,0.00,DETECT_ARRIVAL
17:47:15.266,43.79,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.313,45.85,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.363,48.20,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.396,29.56,30,0.00,0.00,DETECT_ARRIVAL
17:47:15.441,42.79,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.489,45.44,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.520,29.09,32,0.00,0.00,DETECT_ARRIVAL
17:47:15.569,46.90,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.618,47.60,20,0.00,0.00,DETECT_ARRIVAL
17:47:15.649,27.23,32,0.00,0.00,DETECT_ARRIVAL
17:47:15.699,47.55,19,0.00,0.00,DETECT_ARRIVAL
17:47:15.744,42.08,22,0.00,0.00,DETECT_ARRIVAL
17:47:15.777,29.75,30,0.00,0.00,DETECT_ARRIVAL
17:47:15.824,45.42,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.872,46.13,21,0.00,0.00,DETECT_ARRIVAL
17:47:15.904,29.45,30,0.00,0.00,DETECT_ARRIVAL
17:47:15.953,46.41,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.002,46.06,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.049,43.78,21,0.00,0.00,DETECT_ARRIVAL
17:47:16.082,30.63,30,0.00,0.00,DETECT_ARRIVAL
17:47:16.130,45.84,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.177,44.40,21,0.00,0.00,DETECT_ARRIVAL
17:47:16.208,28.75,31,0.00,0.00,DETECT_ARRIVAL
17:47:16.256,44.58,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.304,46.12,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.337,29.61,30,0.00,0.00,DETECT_ARRIVAL
17:47:16.384,45.76,21,0.00,0.00,DETECT_ARRIVAL
17:47:16.432,45.68,20,1.55,0.57,DETECT_ARRIVAL
17:47:16.465,29.77,30,1.61,0.58,DETECT_ARRIVAL
17:47:16.515,47.29,20,1.67,0.59,DETECT_ARRIVAL
17:47:16.562,44.06,21,1.74,0.58,DETECT_ARRIVAL
17:47:16.594,29.17,30,1.80,0.61,DETECT_ARRIVAL
17:47:16.642,44.89,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.689,44.19,21,1.85,0.59,DETECT_ARRIVAL
17:47:16.738,45.06,20,1.88,0.63,DETECT_ARRIVAL
17:47:16.769,29.09,31,0.00,0.00,DETECT_ARRIVAL
17:47:16.817,46.09,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.864,44.95,21,0.00,0.00,DETECT_ARRIVAL
17:47:16.899,31.32,28,0.00,0.00,DETECT_ARRIVAL
17:47:16.948,46.19,20,0.00,0.00,DETECT_ARRIVAL
17:47:16.994,44.77,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.026,28.74,31,0.00,0.00,DETECT_ARRIVAL
17:47:17.074,45.87,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.122,45.40,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.157,34.16,27,0.00,0.00,DETECT_ARRIVAL
17:47:17.202,42.25,22,0.00,0.00,DETECT_ARRIVAL
17:47:17.249,43.68,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.282,31.33,30,0.00,0.00,DETECT_ARRIVAL
17:47:17.329,43.82,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.380,48.90,19,0.00,0.00,DETECT_ARRIVAL
17:47:17.411,28.49,32,0.00,0.00,DETECT_ARRIVAL
17:47:17.457,42.34,22,0.00,0.00,DETECT_ARRIVAL
17:47:17.504,44.74,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.538,30.84,29,0.00,0.00,DETECT_ARRIVAL
17:47:17.586,44.77,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.634,46.42,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.682,45.27,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.714,30.27,31,0.00,0.00,DETECT_ARRIVAL
17:47:17.760,44.60,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.807,44.76,21,0.00,0.00,DETECT_ARRIVAL
17:47:17.840,30.73,30,0.00,0.00,DETECT_ARRIVAL
17:47:17.888,45.23,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.937,46.34,20,0.00,0.00,DETECT_ARRIVAL
17:47:17.969,28.72,31,0.00,0.00,DETECT_ARRIVAL
17:47:18.017,45.71,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.066,46.22,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.100,31.56,29,0.00,0.00,DETECT_ARRIVAL
17:47:18.146,43.01,21,0.00,0.00,DETECT_ARRIVAL
17:47:18.197,49.21,19,0.00,0.00,DETECT_ARRIVAL
17:47:18.226,26.66,34,0.00,0.00,DETECT_ARRIVAL
17:47:18.272,43.54,21,0.00,0.00,DETECT_ARRIVAL
17:47:18.319,45.36,21,0.00,0.00,DETECT_ARRIVAL
17:47:18.369,47.49,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.399,27.78,33,0.00,0.00,DETECT_ARRIVAL
17:47:18.449,47.23,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.496,46.07,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.528,28.96,32,0.00,0.00,DETECT_ARRIVAL
17:47:18.576,46.08,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.623,45.47,21,0.00,0.00,DETECT_ARRIVAL
17:47:18.657,30.94,29,0.00,0.00,DETECT_ARRIVAL
17:47:18.706,45.81,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.755,46.94,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.784,27.43,33,0.00,0.00,DETECT_ARRIVAL
17:47:18.832,46.03,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.882,46.16,20,0.00,0.00,DETECT_ARRIVAL
17:47:18.913,28.67,31,0.00,0.00,DETECT_ARRIVAL
17:47:18.960,44.56,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.007,44.53,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.041,30.49,29,0.00,0.00,DETECT_ARRIVAL
17:47:19.087,44.09,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.136,46.73,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.168,29.25,31,0.00,0.00,DETECT_ARRIVAL
17:47:19.217,47.49,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.265,45.66,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.313,46.29,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.345,28.94,31,0.00,0.00,DETECT_ARRIVAL
17:47:19.396,47.68,19,0.00,0.00,DETECT_ARRIVAL
17:47:19.442,44.89,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.473,27.25,32,0.00,0.00,DETECT_ARRIVAL
17:47:19.519,43.66,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.569,47.81,19,0.00,0.00,DETECT_ARRIVAL
17:47:19.601,29.72,31,0.00,0.00,DETECT_ARRIVAL
17:47:19.648,44.61,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.697,45.63,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.729,30.26,31,0.00,0.00,DETECT_ARRIVAL
17:47:19.778,46.32,20,0.00,0.00,DETECT_ARRIVAL
17:47:19.824,44.37,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.857,30.38,30,0.00,0.00,DETECT_ARRIVAL
17:47:19.903,44.90,21,0.00,0.00,DETECT_ARRIVAL
17:47:19.952,46.37,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.000,45.01,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.033,30.47,30,0.00,0.00,DETECT_ARRIVAL
17:47:20.080,44.89,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.129,46.57,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.160,28.90,31,0.00,0.00,DETECT_ARRIVAL
17:47:20.208,46.05,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.257,45.78,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.288,28.77,31,0.00,0.00,DETECT_ARRIVAL
17:47:20.337,46.64,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.384,44.36,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.417,30.70,30,0.00,0.00,DETECT_ARRIVAL
17:47:20.464,45.52,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.511,44.41,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.544,29.55,30,0.00,0.00,DETECT_ARRIVAL
17:47:20.591,44.94,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.640,46.15,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.688,44.86,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.720,28.22,31,0.00,0.00,DETECT_ARRIVAL
17:47:20.768,46.67,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.800,30.26,30,0.00,0.00,DETECT_ARRIVAL
17:47:20.847,44.32,21,0.00,0.00,DETECT_ARRIVAL
17:47:20.897,47.17,19,0.00,0.00,DETECT_ARRIVAL
17:47:20.945,46.79,20,0.00,0.00,DETECT_ARRIVAL
17:47:20.977,29.29,31,0.00,0.00,DETECT_ARRIVAL
17:47:21.024,45.55,21,0.00,0.00,DETECT_ARRIVAL
17:47:21.071,44.05,21,0.00,0.00,DETECT_ARRIVAL
17:47:21.104,30.18,30,0.00,0.00,DETECT_ARRIVAL
17:47:21.153,46.16,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.200,44.30,21,0.00,0.00,DETECT_ARRIVAL
17:47:21.233,30.09,30,0.00,0.00,DETECT_ARRIVAL
17:47:21.280,43.98,21,0.00,0.00,DETECT_ARRIVAL
17:47:21.329,46.19,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.362,30.85,30,0.00,0.00,DETECT_ARRIVAL
17:47:21.410,45.35,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.455,43.71,22,0.00,0.00,DETECT_ARRIVAL
17:47:21.486,28.32,32,0.00,0.00,DETECT_ARRIVAL
17:47:21.536,46.86,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.584,46.48,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.632,45.56,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.664,29.63,31,0.00,0.00,DETECT_ARRIVAL
17:47:21.713,45.63,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.762,45.73,20,0.00,0.00,DETECT_ARRIVAL
17:47:21.793,28.85,31,0.00,0.00,DETECT_ARRIVAL
17:47:21.840,45.02,21,1.91,0.93,DETECT_ARRIVAL
17:47:21.888,44.60,21,1.95,0.95,DETECT_ARRIVAL
17:47:21.920,30.43,30,1.99,0.95,DETECT_ARRIVAL
17:47:21.970,46.42,20,1.94,0.95,DETECT_ARRIVAL
17:47:22.018,45.32,20,1.91,0.95,DETECT_ARRIVAL
17:47:22.049,29.46,32,1.88,0.94,DETECT_ARRIVAL
17:47:22.097,45.47,20,1.85,0.93,DETECT_ARRIVAL
17:47:22.144,45.70,21,1.84,0.95,DETECT_ARRIVAL
17:47:22.177,29.43,30,1.84,0.94,DETECT_ARRIVAL
17:47:22.224,44.80,21,1.85,0.94,DETECT_ARRIVAL
17:47:22.274,47.50,20,1.87,0.93,DETECT_ARRIVAL
17:47:22.322,45.94,20,1.89,0.92,DETECT_ARRIVAL
17:47:22.353,28.06,31,1.90,0.92,DETECT_ARRIVAL
17:47:22.401,46.21,20,1.92,0.91,DETECT_ARRIVAL
17:47:22.433,29.82,31,1.93,0.93,DETECT_ARRIVAL
17:47:22.482,45.80,20,1.94,0.93,DETECT_ARRIVAL
17:47:22.529,44.22,21,1.95,0.91,DETECT_ARRIVAL
17:47:22.578,46.55,20,1.96,0.91,DETECT_ARRIVAL
17:47:22.609,29.90,32,1.97,0.92,DETECT_ARRIVAL
17:47:22.656,44.68,21,1.98,0.92,DETECT_ARRIVAL
17:47:22.703,45.05,21,1.99,0.90,DETECT_ARRIVAL
17:47:22.736,30.80,30,2.01,0.90,DETECT_ARRIVAL
17:47:22.784,46.43,20,2.02,0.91,DETECT_ARRIVAL
17:47:22.834,45.68,20,2.04,0.90,DETECT_ARRIVAL
17:47:22.866,30.25,31,2.06,0.92,DETECT_ARRIVAL
17:47:22.913,44.83,21,2.08,0.93,DETECT_ARRIVAL
17:47:22.960,46.01,21,2.11,0.94,DETECT_ARRIVAL
17:47:22.994,31.18,28,2.13,0.94,DETECT_ARRIVAL
17:47:23.040,44.21,21,2.15,0.93,DETECT_ARRIVAL
17:47:23.088,44.72,20,2.17,0.94,DETECT_ARRIVAL
17:47:23.121,30.38,30,2.19,0.93,DETECT_ARRIVAL
17:47:23.170,46.52,20,2.20,0.93,DETECT_ARRIVAL
17:47:23.217,45.06,21,2.22,0.92,DETECT_ARRIVAL
17:47:23.264,45.88,20,2.24,0.92,DETECT_ARRIVAL
17:47:23.298,30.22,29,2.26,0.92,DETECT_ARRIVAL
17:47:23.347,47.67,20,2.28,0.93,DETECT_ARRIVAL
17:47:23.395,45.65,20,2.30,0.92,DETECT_ARRIVAL
17:47:23.426,28.29,31,2.32,0.92,DETECT_ARRIVAL
17:47:23.472,43.36,22,2.35,0.92,DETECT_ARRIVAL
17:47:23.520,45.03,20,2.37,0.92,DETECT_ARRIVAL
17:47:23.553,31.44,30,2.41,0.91,DETECT_ARRIVAL
17:47:23.600,45.02,21,2.44,0.90,DETECT_ARRIVAL
17:47:23.650,46.18,20,2.47,0.91,DETECT_ARRIVAL
17:47:23.682,28.41,31,2.49,0.90,DETECT_ARRIVAL
17:47:23.728,44.85,21,2.52,0.90,DETECT_ARRIVAL
17:47:23.776,45.79,20,2.54,0.90,DETECT_ARRIVAL
17:47:23.808,29.93,31,2.56,0.90,DETECT_ARRIVAL
17:47:23.857,46.83,20,2.58,0.90,DETECT_ARRIVAL
17:47:23.904,44.25,21,2.60,0.91,DETECT_ARRIVAL
17:47:23.952,45.68,20,2.63,0.88,DETECT_ARRIVAL
17:47:23.986,31.77,29,2.66,0.87,DETECT_ARRIVAL
17:47:24.034,45.27,20,2.70,0.85,DETECT_ARRIVAL
17:47:24.080,45.63,21,2.74,0.88,DETECT_ARRIVAL
17:47:24.114,31.03,29,2.78,0.86,DETECT_ARRIVAL
17:47:24.161,44.74,21,2.82,0.85,DETECT_ARRIVAL
17:47:24.208,45.05,21,2.88,0.86,DETECT_ARRIVAL
17:47:24.241,29.71,30,2.93,0.78,DETECT_ARRIVAL
17:47:24.290,46.22,20,3.00,0.82,DETECT_ARRIVAL
17:47:24.336,43.25,21,3.06,0.84,DETECT_ARRIVAL
17:47:24.373,33.99,26,3.10,0.78,DETECT_ARRIVAL
17:47:24.418,42.49,22,3.14,0.84,DETECT_ARRIVAL
17:47:24.464,45.19,21,3.18,0.84,DETECT_ARRIVAL
17:47:24.497,29.79,30,3.22,0.85,DETECT_ARRIVAL
17:47:24.544,45.14,21,3.24,0.84,DETECT_ARRIVAL
17:47:24.593,45.53,20,3.27,0.86,DETECT_ARRIVAL
17:47:24.625,28.78,31,3.29,0.86,DETECT_ARRIVAL
17:47:24.671,44.94,21,3.30,0.85,DETECT_ARRIVAL
17:47:24.720,45.77,20,3.30,0.85,DETECT_ARRIVAL
17:47:24.753,30.10,30,3.30,0.86,DETECT_ARRIVAL
17:47:24.801,46.08,20,3.32,0.88,DETECT_ARRIVAL
17:47:24.849,46.21,20,3.33,0.86,DETECT_ARRIVAL
17:47:24.898,46.38,20,3.35,0.86,DETECT_ARRIVAL
17:47:24.928,27.69,33,3.38,0.87,DETECT_ARRIVAL
17:47:24.976,45.90,20,3.41,0.88,DETECT_ARRIVAL
17:47:25.023,45.05,20,3.45,0.88,DETECT_ARRIVAL
17:47:25.057,30.71,29,3.50,0.88,DETECT_ARRIVAL
17:47:25.105,45.51,21,3.55,0.88,DETECT_ARRIVAL
17:47:25.153,45.94,20,3.59,0.88,DETECT_ARRIVAL
17:47:25.186,30.22,30,3.63,0.84,DETECT_ARRIVAL
17:47:25.233,45.12,21,3.67,0.83,DETECT_ARRIVAL
17:47:25.281,45.02,21,3.69,0.87,DETECT_ARRIVAL
17:47:25.315,31.78,29,3.71,0.85,DETECT_ARRIVAL
17:47:25.363,45.51,20,3.72,0.88,DETECT_ARRIVAL
17:47:25.412,48.20,20,3.72,0.84,DETECT_ARRIVAL
17:47:25.442,27.00,33,3.71,0.84,DETECT_ARRIVAL
17:47:25.489,44.09,21,3.70,0.85,DETECT_ARRIVAL
17:47:25.537,46.37,20,3.68,0.85,DETECT_ARRIVAL
17:47:25.586,46.17,20,3.67,0.85,DETECT_ARRIVAL
17:47:25.618,29.18,31,3.66,0.86,DETECT_ARRIVAL
17:47:25.666,45.74,20,3.66,0.87,DETECT_ARRIVAL
17:47:25.715,46.58,20,3.65,0.88,DETECT_ARRIVAL
17:47:25.746,29.39,31,3.64,0.88,DETECT_ARRIVAL
17:47:25.795,47.01,20,3.64,0.86,DETECT_ARRIVAL
17:47:25.840,43.32,22,3.64,0.87,DETECT_ARRIVAL
17:47:25.873,30.50,30,3.64,0.88,DETECT_ARRIVAL
17:47:25.920,43.58,21,3.64,0.89,DETECT_ARRIVAL
17:47:25.970,47.65,19,3.65,0.90,DETECT_ARRIVAL
17:47:26.002,29.49,31,3.65,0.89,DETECT_ARRIVAL
17:47:26.049,44.01,21,3.65,0.89,DETECT_ARRIVAL
17:47:26.098,45.39,20,3.64,0.89,DETECT_ARRIVAL
17:47:26.129,29.91,31,3.64,0.87,DETECT_ARRIVAL
17:47:26.178,46.80,20,3.65,0.89,DETECT_ARRIVAL
17:47:26.227,46.27,20,3.65,0.87,DETECT_ARRIVAL
17:47:26.257,28.15,32,3.64,0.88,DETECT_ARRIVAL
17:47:26.306,46.14,20,3.65,0.87,DETECT_ARRIVAL
17:47:26.354,45.76,20,3.64,0.88,DETECT_ARRIVAL
