Timestamp,Processing_Time_ms,FPS,Distance_m,Confidence,Mode
18:27:18.953,45.08,20,3.42,0.90,DETECT_ARRIVAL
18:27:18.988,32.13,28,3.46,0.90,DETECT_ARRIVAL
18:27:19.033,43.25,22,3.52,0.87,DETECT_ARRIVAL
18:27:19.080,45.49,21,3.58,0.86,DETECT_ARRIVAL
18:27:19.112,29.06,31,3.66,0.86,DETECT_ARRIVAL
18:27:19.161,46.43,20,3.76,0.82,DETECT_ARRIVAL
18:27:19.209,45.92,20,3.89,0.85,DETECT_ARRIVAL
18:27:19.241,29.30,31,4.04,0.85,DETECT_ARRIVAL
18:27:19.288,45.41,21,4.19,0.86,DETECT_ARRIVAL
18:27:19.337,45.69,20,4.35,0.86,DETECT_ARRIVAL
18:27:19.386,47.02,20,4.50,0.86,DETECT_ARRIVAL
18:27:19.418,29.44,31,4.64,0.83,DETECT_ARRIVAL
18:27:19.465,43.85,21,4.77,0.86,DETECT_ARRIVAL
18:27:19.513,46.12,20,4.88,0.87,DETECT_ARRIVAL
18:27:19.545,29.26,31,4.98,0.89,DETECT_ARRIVAL
18:27:19.593,45.87,20,5.06,0.86,DETECT_ARRIVAL
18:27:19.641,46.60,20,5.12,0.86,DETECT_ARRIVAL
18:27:19.676,30.99,29,5.15,0.91,DETECT_ARRIVAL
18:27:19.721,42.55,22,5.15,0.89,DETECT_ARRIVAL
18:27:19.769,45.58,20,5.14,0.87,DETECT_ARRIVAL
18:27:19.802,29.79,30,5.09,0.88,DETECT_ARRIVAL
18:27:19.850,46.83,20,5.02,0.89,DETECT_ARRIVAL
18:27:19.899,46.05,20,4.91,0.88,DETECT_ARRIVAL
18:27:19.932,30.31,30,4.77,0.90,DETECT_ARRIVAL
18:27:19.979,44.25,21,4.58,0.93,DETECT_ARRIVAL
18:27:20.026,44.96,21,4.38,0.93,DETECT_ARRIVAL
18:27:20.073,44.26,21,4.17,0.93,DETECT_ARRIVAL
18:27:20.106,30.41,30,3.94,0.94,DETECT_ARRIVAL
18:27:20.153,45.44,21,3.71,0.93,DETECT_ARRIVAL
18:27:20.186,31.20,29,3.51,0.94,DETECT_ARRIVAL
18:27:20.234,45.44,20,3.32,0.93,DETECT_ARRIVAL
18:27:20.282,45.08,20,3.16,0.94,DETECT_ARRIVAL
18:27:20.330,45.60,20,3.03,0.94,DETECT_ARRIVAL
18:27:20.363,30.34,30,2.94,0.93,DETECT_ARRIVAL
18:27:20.412,47.14,20,2.91,0.92,DETECT_ARRIVAL
18:27:20.459,43.54,21,2.88,0.93,DETECT_ARRIVAL
18:27:20.493,29.64,29,2.89,0.94,DETECT_ARRIVAL
18:27:20.537,43.24,22,2.93,0.93,DETECT_ARRIVAL
18:27:20.589,49.03,19,3.00,0.92,DETECT_ARRIVAL
18:27:20.620,28.63,31,3.09,0.91,DETECT_ARRIVAL
18:27:20.668,45.07,21,3.22,0.88,DETECT_ARRIVAL
18:27:20.714,44.31,21,3.37,0.73,DETECT_ARRIVAL
18:27:20.746,28.86,31,3.51,0.81,DETECT_ARRIVAL
18:27:20.794,44.98,20,3.59,0.85,DETECT_ARRIVAL
18:27:20.842,46.05,21,3.68,0.90,DETECT_ARRIVAL
18:27:20.874,29.07,30,3.75,0.90,DETECT_ARRIVAL
18:27:20.922,45.01,20,3.80,0.83,DETECT_ARRIVAL
18:27:20.970,44.89,20,3.83,0.85,DETECT_ARRIVAL
18:27:21.019,46.77,20,3.87,0.90,DETECT_ARRIVAL
18:27:21.050,28.79,31,3.89,0.87,DETECT_ARRIVAL
18:27:21.098,46.17,20,3.89,0.87,DETECT_ARRIVAL
18:27:21.146,45.85,20,3.86,0.85,DETECT_ARRIVAL
18:27:21.179,29.70,30,3.85,0.85,DETECT_ARRIVAL
18:27:21.227,44.88,21,3.88,0.87,DETECT_ARRIVAL
18:27:21.275,44.84,20,3.91,0.87,DETECT_ARRIVAL
18:27:21.306,28.53,32,3.97,0.85,DETECT_ARRIVAL
18:27:21.353,44.09,21,4.01,0.79,DETECT_ARRIVAL
18:27:21.404,48.77,19,4.03,0.81,DETECT_ARRIVAL
18:27:21.434,26.64,33,3.96,0.91,DETECT_ARRIVAL
18:27:21.483,46.65,20,3.86,0.92,DETECT_ARRIVAL
18:27:21.531,44.64,21,3.75,0.91,DETECT_ARRIVAL
18:27:21.563,29.76,31,3.63,0.90,DETECT_ARRIVAL
18:27:21.610,45.05,21,3.50,0.91,DETECT_ARRIVAL
18:27:21.657,44.34,21,3.39,0.90,DETECT_ARRIVAL
18:27:21.704,44.24,21,3.37,0.52,DETECT_ARRIVAL
18:27:21.739,31.35,28,3.32,0.85,DETECT_ARRIVAL
18:27:21.787,45.14,20,3.34,0.86,DETECT_ARRIVAL
18:27:21.820,30.03,30,3.40,0.88,DETECT_ARRIVAL
18:27:21.867,44.37,21,3.51,0.89,DETECT_ARRIVAL
18:27:21.914,44.85,21,3.64,0.89,DETECT_ARRIVAL
18:27:21.964,46.35,19,3.79,0.90,DETECT_ARRIVAL
18:27:21.996,28.98,31,3.94,0.90,DETECT_ARRIVAL
18:27:22.043,46.11,21,4.11,0.88,DETECT_ARRIVAL
18:27:22.090,44.19,21,4.29,0.87,DETECT_ARRIVAL
18:27:22.123,29.70,31,4.36,0.82,DETECT_ARRIVAL
18:27:22.171,45.36,20,4.46,0.86,DETECT_ARRIVAL
18:27:22.218,45.05,21,4.52,0.88,DETECT_ARRIVAL
18:27:22.252,30.60,29,4.56,0.88,DETECT_ARRIVAL
18:27:22.300,46.02,20,4.64,0.89,DETECT_ARRIVAL
18:27:22.347,45.88,21,4.75,0.86,DETECT_ARRIVAL
18:27:22.380,29.63,30,4.76,0.88,DETECT_ARRIVAL
18:27:22.427,45.28,21,4.75,0.90,DETECT_ARRIVAL
18:27:22.475,44.98,20,4.71,0.89,DETECT_ARRIVAL
18:27:22.509,30.77,29,4.63,0.90,DETECT_ARRIVAL
18:27:22.554,44.01,22,4.54,0.91,DETECT_ARRIVAL
18:27:22.603,46.23,20,4.41,0.91,DETECT_ARRIVAL
18:27:22.650,45.20,21,4.28,0.90,DETECT_ARRIVAL
18:27:22.682,29.95,31,4.16,0.90,DETECT_ARRIVAL
18:27:22.732,45.96,20,4.01,0.89,DETECT_ARRIVAL
18:27:22.779,44.37,21,3.83,0.91,DETECT_ARRIVAL
18:27:22.812,30.15,30,3.75,0.91,DETECT_ARRIVAL
18:27:22.858,43.89,21,3.67,0.90,DETECT_ARRIVAL
18:27:22.907,46.21,20,3.63,0.90,DETECT_ARRIVAL
18:27:22.938,29.52,31,3.60,0.89,DETECT_ARRIVAL
18:27:22.987,46.35,20,3.58,0.92,DETECT_ARRIVAL
18:27:23.035,45.77,20,3.57,0.92,DETECT_ARRIVAL
18:27:23.067,29.33,31,3.55,0.93,DETECT_ARRIVAL
18:27:23.114,44.72,21,3.53,0.92,DETECT_ARRIVAL
18:27:23.163,45.99,20,3.51,0.91,DETECT_ARRIVAL
18:27:23.196,31.12,30,3.49,0.93,DETECT_ARRIVAL
18:27:23.244,45.64,20,3.47,0.93,DETECT_ARRIVAL
18:27:23.292,45.32,21,3.46,0.93,DETECT_ARRIVAL
18:27:23.322,27.93,33,3.44,0.92,DETECT_ARRIVAL
18:27:23.370,45.03,20,3.42,0.91,DETECT_ARRIVAL
18:27:23.420,46.62,19,3.40,0.90,DETECT_ARRIVAL
18:27:23.466,43.55,21,3.39,0.88,DETECT_ARRIVAL
18:27:23.498,29.99,31,3.37,0.89,DETECT_ARRIVAL
18:27:23.546,45.10,20,3.37,0.91,DETECT_ARRIVAL
18:27:23.594,45.36,20,3.36,0.91,DETECT_ARRIVAL
18:27:23.627,29.48,30,3.36,0.90,DETECT_ARRIVAL
18:27:23.674,44.34,21,3.35,0.91,DETECT_ARRIVAL
18:27:23.723,47.15,20,3.34,0.90,DETECT_ARRIVAL
18:27:23.753,27.18,33,3.33,0.90,DETECT_ARRIVAL
18:27:23.804,47.89,19,3.32,0.90,DETECT_ARRIVAL
18:27:23.852,45.01,20,3.32,0.90,DETECT_ARRIVAL
18:27:23.885,29.90,30,3.31,0.89,DETECT_ARRIVAL
18:27:23.932,44.31,21,3.32,0.90,DETECT_ARRIVAL
